,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,document_create_date,due_in_date,invoice_currency,total_open_amount,baseline_create_date,cust_payment_terms,isOpen,U001,U002,U005,U007,U013,cust_PT_mean_delay,NC_mean_delay,CN_mean_delay,BC_mean_Delay,Delay,Aging Bucket,predicted_payment _date
35200,U001,0200762301,C&S WH ,,2020.0,1930767882.0,2020-04-08,2020-04-09,2020-04-23,USD,38537.28,2020-04-08,NAC6,1,1,0,0,0,0,0.8525096525096525,-0.8979591836734694,-0.24568965517241378,0.5515259611573523,0,0-15 Days Delay,2020-04-23
35202,U001,0200769623,WAL-MAR co,,2020.0,1930728086.0,2020-04-02,2020-04-01,2020-04-17,USD,61966.51,2020-04-02,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.2184154175588864,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-04-16
35209,U001,0200778870,C systems,,2020.0,1930686766.0,2020-03-24,2020-03-23,2020-04-08,USD,5993.87,2020-03-24,NAA8,1,1,0,0,0,0,1.2996695966585625,9.571428571428571,6.113636363636363,0.5515259611573523,1,0-15 Days Delay,2020-04-09
35212,U001,0200418007,AM corporation,,2020.0,1930717364.0,2020-03-30,2020-03-29,2020-06-03,USD,937.44,2020-03-30,NAGD,1,1,0,0,0,0,-14.297979797979798,-1.4565217391304348,-1.943069306930693,0.5515259611573523,0,0-15 Days Delay,2020-06-03
35213,U001,0200729942,SA foundation,,2020.0,1930624415.0,2020-03-09,2020-03-09,2020-05-13,USD,1931.87,2020-03-09,NAGD,1,1,0,0,0,0,-14.297979797979798,0.8360655737704918,-0.8780487804878049,0.5515259611573523,0,0-15 Days Delay,2020-05-13
35219,U001,0200762301,C&S WH in,,2020.0,1930856715.0,2020-05-06,2020-05-04,2020-05-21,USD,4718.45,2020-05-06,NAC6,1,1,0,0,0,0,0.8525096525096525,0.5454545454545454,-0.24568965517241378,0.5515259611573523,0,0-15 Days Delay,2020-05-21
35228,CA02,0140104409,LOB us,,2020.0,2960622881.0,2020-03-24,2020-03-24,2020-04-11,CAD,132976.0,2020-04-01,CA10,1,0,0,0,0,0,6.353344208809135,2.5555555555555554,1.6400966183574879,6.940966010733453,5,0-15 Days Delay,2020-04-16
35229,U001,0200705742,DOT in,,2020.0,1930704214.0,2020-03-26,2020-03-25,2020-04-29,USD,18258.65,2020-03-26,NAAW,1,1,0,0,0,0,-15.267080745341614,-5.552238805970149,-6.768987341772152,0.5515259611573523,-21,0-15 Days Delay,2020-04-08
35233,U001,0200769623,WAL-MAR in,,2020.0,1930752969.0,2020-04-07,2020-04-06,2020-04-22,USD,58009.65,2020-04-07,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.248820754716981,-2.2172067039106147,0.5515259611573523,-4,0-15 Days Delay,2020-04-18
35236,U001,0200726979,BJ'S  corporation,,2020.0,1930645842.0,2020-03-13,2020-03-12,2020-03-28,USD,134.59,2020-03-13,NAA8,1,1,0,0,0,0,1.2996695966585625,1.1726618705035972,0.9156378600823045,0.5515259611573523,0,0-15 Days Delay,2020-03-28
35239,U001,0200744019,TARG in,,2020.0,1930823136.0,2020-04-26,2020-04-24,2020-05-11,USD,15464.06,2020-04-26,NAA8,1,1,0,0,0,0,1.2996695966585625,3.0641025641025643,1.9760403530895334,0.5515259611573523,1,0-15 Days Delay,2020-05-12
35241,U001,0200739006,AL systems,,2020.0,1930827055.0,2020-04-27,2020-04-26,2020-05-12,USD,29740.9,2020-04-27,NAA8,1,1,0,0,0,0,1.2996695966585625,-0.3333333333333333,0.6517857142857143,0.5515259611573523,0,0-15 Days Delay,2020-05-12
35250,U001,0200769623,WAL-MAR us,,2020.0,1930621477.0,2020-03-09,2020-03-07,2020-03-24,USD,15192.37,2020-03-09,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.125,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-03-23
35251,U001,0200769623,WAL-MAR co,,2020.0,1930778698.0,2020-04-12,2020-04-12,2020-04-27,USD,12805.31,2020-04-12,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.2184154175588864,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-04-26
35253,U001,0200769623,WAL-MAR llc,,2020.0,1930782415.0,2020-04-13,2020-04-13,2020-04-28,USD,51409.93,2020-04-13,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.161290322580645,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-04-27
35256,U001,0200794332,COST corp,,2020.0,1930855082.0,2020-05-05,2020-05-04,2020-05-20,USD,9086.04,2020-05-05,NAAX,1,1,0,0,0,0,0.044468546637744036,-1.5057471264367817,-0.3619271445358402,0.5515259611573523,0,0-15 Days Delay,2020-05-20
35263,U001,0200769623,WAL-MAR systems,,2020.0,1930728172.0,2020-04-02,2020-04-01,2020-04-17,USD,7710.96,2020-04-02,NAH4,1,1,0,0,0,0,-1.8744432862693072,-1.9841849148418491,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-04-16
35268,U001,0200769623,WAL-MAR corporation,,2020.0,1930823870.0,2020-04-27,2020-04-25,2020-05-12,USD,27174.67,2020-04-27,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.0912280701754384,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-05-11
35280,U001,0200743129,BROOKS associates,,2020.0,1930778757.0,2020-04-12,2020-04-13,2020-04-27,USD,2171.52,2020-04-12,NAA8,1,1,0,0,0,0,1.2996695966585625,-14.5,-0.625,0.5515259611573523,0,0-15 Days Delay,2020-04-27
35282,U001,0200765011,MAINES ,,2020.0,1930613834.0,2020-03-07,2020-03-06,2020-03-22,USD,24007.8,2020-03-07,NAA8,1,1,0,0,0,0,1.2996695966585625,0.0,0.7058823529411765,0.5515259611573523,0,0-15 Days Delay,2020-03-22
35285,U001,0200794332,COST ,,2020.0,1930829828.0,2020-04-29,2020-04-27,2020-05-14,USD,100708.55,2020-04-29,NAAX,1,1,0,0,0,0,0.044468546637744036,-0.524390243902439,-0.3619271445358402,0.5515259611573523,1,0-15 Days Delay,2020-05-15
35286,U001,0200418007,AM systems,,2020.0,1930581221.0,2020-03-03,2020-02-29,2020-03-18,USD,2119.7,2020-03-03,NAA8,1,1,0,0,0,0,1.2996695966585625,-3.641025641025641,-1.943069306930693,0.5515259611573523,-8,0-15 Days Delay,2020-03-10
35297,CA02,0140105847,GORDON F co,,2020.0,2960619740.0,2020-03-11,2020-03-11,2020-03-29,CAD,45450.5,2020-03-19,CA10,1,0,0,0,0,0,6.353344208809135,6.714285714285714,5.883435582822086,6.940966010733453,6,0-15 Days Delay,2020-04-04
35305,U001,0200769623,WAL-MAR in,,2020.0,1930759723.0,2020-04-08,2020-04-07,2020-04-23,USD,38225.94,2020-04-08,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.248820754716981,-2.2172067039106147,0.5515259611573523,-4,0-15 Days Delay,2020-04-19
35323,U001,0200761734,H E BUT foundation,,2020.0,1930620291.0,2020-03-08,2020-03-07,2020-03-23,USD,72517.39,2020-03-08,NAA8,1,1,0,0,0,0,1.2996695966585625,-2.5,-3.263843648208469,0.5515259611573523,-8,0-15 Days Delay,2020-03-15
35325,U001,0200759878,SA corporation,,2020.0,1930692760.0,2020-03-25,2020-03-24,2020-04-09,USD,16181.68,2020-03-25,NAH4,1,1,0,0,0,0,-1.8744432862693072,1.7338709677419355,1.056710775047259,0.5515259611573523,0,0-15 Days Delay,2020-04-09
35327,U001,0200769623,WAL-MAR associates,,2020.0,1930798070.0,2020-04-17,2020-04-17,2020-05-02,USD,1845.06,2020-04-17,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.21340782122905,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-05-01
35347,U001,0200792734,MDV/ systems,,2020.0,1930671478.0,2020-03-19,2020-03-19,2020-04-03,USD,115160.76,2020-03-19,NAA8,1,1,0,0,0,0,1.2996695966585625,2.0,0.16774193548387098,0.5515259611573523,0,0-15 Days Delay,2020-04-03
35356,U001,0200769623,WAL-MAR foundation,,2020.0,1930712096.0,2020-03-29,2020-03-28,2020-04-13,USD,43841.97,2020-03-29,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.585858585858586,-2.2172067039106147,0.5515259611573523,-4,0-15 Days Delay,2020-04-09
35370,U001,0200769623,WAL-MAR in,,2020.0,1930752358.0,2020-04-06,2020-04-06,2020-04-21,USD,56018.94,2020-04-06,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.248820754716981,-2.2172067039106147,0.5515259611573523,-4,0-15 Days Delay,2020-04-17
35372,U001,0200782001,GORDO corp,,2020.0,1930620030.0,2020-03-09,2020-03-07,2020-03-24,USD,17311.55,2020-03-09,NAA8,1,1,0,0,0,0,1.2996695966585625,0.07142857142857142,0.4606741573033708,0.5515259611573523,0,0-15 Days Delay,2020-03-24
35380,U001,0200762301,C&S WH llc,,2020.0,1930643516.0,2020-03-13,2020-03-12,2020-03-28,USD,37046.7,2020-03-13,NAC6,1,1,0,0,0,0,0.8525096525096525,-2.2782608695652176,-0.24568965517241378,0.5515259611573523,-8,0-15 Days Delay,2020-03-20
35386,CA02,0140104409,LOB systems,,2020.0,2960628577.0,2020-04-16,2020-04-16,2020-05-06,CAD,27296.4,2020-04-26,CA10,1,0,0,0,0,0,6.353344208809135,1.2352941176470589,1.6400966183574879,6.940966010733453,5,0-15 Days Delay,2020-05-11
35389,U001,0200769623,WAL-MAR systems,,2020.0,1930611430.0,2020-03-06,2020-03-06,2020-03-21,USD,1096.61,2020-03-06,NAH4,1,1,0,0,0,0,-1.8744432862693072,-1.9841849148418491,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-03-20
35391,U001,0200078795,H T H systems,,2020.0,1930813794.0,2020-04-22,2020-04-22,2020-05-07,USD,154.95,2020-04-22,NAA8,1,1,0,0,0,0,1.2996695966585625,4.0,1.3636363636363635,0.5515259611573523,1,0-15 Days Delay,2020-05-08
35401,U001,0200759082,INGL corporation,,2020.0,1930596024.0,2020-03-04,2020-03-03,2020-03-19,USD,23877.79,2020-03-04,NAA8,1,1,0,0,0,0,1.2996695966585625,1.6666666666666667,0.6,0.5515259611573523,0,0-15 Days Delay,2020-03-19
35402,CA02,0140104249,SOB llc,,2020.0,2960625003.0,2020-03-28,2020-03-28,2020-04-15,CAD,54636.4,2020-04-05,CA10,1,0,0,0,0,0,6.353344208809135,4.0,5.696969696969697,6.940966010733453,6,0-15 Days Delay,2020-04-21
35403,CA02,0140106293,ATLANT corp,,2020.0,2960620660.0,2020-03-14,2020-03-14,2020-04-01,CAD,95.92,2020-03-22,CA10,1,0,0,0,0,0,6.353344208809135,1.8333333333333333,0.3,6.940966010733453,3,0-15 Days Delay,2020-04-04
35406,U001,0200726979,BJ'S  llc,,2020.0,1930875925.0,2020-05-07,2020-05-07,2020-05-22,USD,4199.54,2020-05-07,NAA8,1,1,0,0,0,0,1.2996695966585625,0.8987341772151899,0.9156378600823045,0.5515259611573523,0,0-15 Days Delay,2020-05-22
35407,U001,0200794332,COST llc,,2020.0,1930725194.0,2020-04-03,2020-03-31,2020-04-18,USD,50437.66,2020-04-03,NAAX,1,1,0,0,0,0,0.044468546637744036,-0.26436781609195403,-0.3619271445358402,0.5515259611573523,1,0-15 Days Delay,2020-04-19
35409,U001,200799367,MCL in,,2020.0,1930662971.0,2020-03-17,2020-03-17,2020-04-01,USD,52529.14,2020-03-17,NAA8,1,1,0,0,0,0,1.2996695966585625,4.741935483870968,1.75,0.5515259611573523,1,0-15 Days Delay,2020-04-02
35421,CA02,0140105508,DOLLARA us,,2020.0,2960625906.0,2020-03-31,2020-03-31,2020-04-12,CAD,37038.39,2020-04-02,CA10,1,0,0,0,0,0,6.353344208809135,-4.5,-1.0666666666666667,6.940966010733453,6,0-15 Days Delay,2020-04-18
35430,U001,0100043936,PAPA JO ,,2020.0,1930759405.0,2020-04-07,2020-04-07,2020-04-17,USD,16823.17,2020-04-07,NA10,1,1,0,0,0,0,4.203966005665722,0.6666666666666666,0.9090909090909091,0.5515259611573523,0,0-15 Days Delay,2020-04-17
35437,U001,0200726979,BJ'S  corp,,2020.0,1930647270.0,2020-03-16,2020-03-13,2020-03-31,USD,69530.18,2020-03-16,NAA8,1,1,0,0,0,0,1.2996695966585625,0.9774436090225563,0.9156378600823045,0.5515259611573523,0,0-15 Days Delay,2020-03-31
35450,U001,0200769623,WAL-MAR ,,2020.0,1930592727.0,2020-03-03,2020-03-02,2020-03-18,USD,24010.27,2020-03-03,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.1995221027479093,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-03-17
35462,CA02,0140104429,COSTCO trust,,2020.0,2960631699.0,2020-05-02,2020-05-03,2020-05-14,CAD,5818.87,2020-05-04,CA10,1,0,0,0,0,0,6.353344208809135,2.8378378378378377,4.589743589743589,6.940966010733453,9,0-15 Days Delay,2020-05-23
35468,U001,0200700919,US  systems,,2020.0,1930791397.0,2020-04-16,2020-04-16,2020-05-01,USD,36137.31,2020-04-16,NAA8,1,1,0,0,0,0,1.2996695966585625,2.391304347826087,3.8904109589041096,0.5515259611573523,1,0-15 Days Delay,2020-05-02
35469,CA02,0140105847,GORDON F corp,,2020.0,2960618173.0,2020-03-03,2020-03-03,2020-03-13,CAD,1288.44,2020-03-03,CAX2,1,0,0,0,0,0,29.5,7.466666666666667,5.883435582822086,6.940966010733453,6,0-15 Days Delay,2020-03-19
35472,U001,0200773364,U R M  ,,2020.0,1930585251.0,2020-03-03,2020-03-01,2020-03-18,USD,6576.71,2020-03-03,NAA8,1,1,0,0,0,0,1.2996695966585625,4.75,-2.697674418604651,0.5515259611573523,0,0-15 Days Delay,2020-03-18
35473,U001,0200769623,WAL-MAR associates,,2020.0,1930687756.0,2020-03-23,2020-03-23,2020-04-07,USD,53028.29,2020-03-23,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.21340782122905,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-04-06
35475,U001,0200769623,WAL-MAR systems,,2020.0,1930599100.0,2020-03-05,2020-03-04,2020-03-20,USD,58536.6,2020-03-05,NAH4,1,1,0,0,0,0,-1.8744432862693072,-1.9841849148418491,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-03-19
35478,U001,0200706844,WINC corporation,,2020.0,1930766887.0,2020-04-09,2020-04-09,2020-04-24,USD,11218.41,2020-04-09,NAA8,1,1,0,0,0,0,1.2996695966585625,1.09375,0.24573378839590443,0.5515259611573523,0,0-15 Days Delay,2020-04-24
35482,U001,0200769623,WAL-MAR corporation,,2020.0,1930697985.0,2020-03-25,2020-03-25,2020-04-09,USD,14430.86,2020-03-25,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.0912280701754384,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-04-08
35483,U001,0200759878,SA systems,,2020.0,1930648365.0,2020-03-14,2020-03-14,2020-03-29,USD,27409.15,2020-03-14,NAH4,1,1,0,0,0,0,-1.8744432862693072,0.7142857142857143,1.056710775047259,0.5515259611573523,0,0-15 Days Delay,2020-03-29
35490,U001,0200744019,TARG llc,,2020.0,1930868512.0,2020-05-07,2020-05-06,2020-05-22,USD,13586.88,2020-05-07,NAA8,1,1,0,0,0,0,1.2996695966585625,1.2043010752688172,1.9760403530895334,0.5515259611573523,1,0-15 Days Delay,2020-05-23
35497,U001,0200769623,WAL-MAR corp,,2020.0,1930818712.0,2020-04-23,2020-04-23,2020-05-08,USD,30177.54,2020-04-23,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.4874429223744294,-2.2172067039106147,0.5515259611573523,-4,0-15 Days Delay,2020-05-04
35518,U001,0200759878,SA foundation,,2020.0,1930723509.0,2020-03-30,2020-03-30,2020-04-14,USD,15358.77,2020-03-30,NAH4,1,1,0,0,0,0,-1.8744432862693072,0.8360655737704918,1.056710775047259,0.5515259611573523,0,0-15 Days Delay,2020-04-14
35519,U001,0200761734,H E BUT llc,,2020.0,1930747953.0,2020-04-04,2020-04-04,2020-04-19,USD,7086.43,2020-04-04,NAA8,1,1,0,0,0,0,1.2996695966585625,0.05555555555555555,-3.263843648208469,0.5515259611573523,0,0-15 Days Delay,2020-04-19
35524,U001,0200696090,UNITE foundation,,2020.0,1930722940.0,2020-04-03,2020-03-30,2020-04-18,USD,2581.44,2020-04-03,NAA8,1,1,0,0,0,0,1.2996695966585625,-1.7222222222222223,1.1162790697674418,0.5515259611573523,1,0-15 Days Delay,2020-04-19
35529,U001,200726979,BJ'S  co,,2020.0,1930705435.0,2020-03-26,2020-03-26,2020-04-10,USD,237.91,2020-03-26,NAA8,1,1,0,0,0,0,1.2996695966585625,0.9924242424242424,0.7857142857142857,0.5515259611573523,0,0-15 Days Delay,2020-04-10
35533,U001,0200762301,C&S WH us,,2020.0,1930804141.0,2020-04-21,2020-04-20,2020-05-06,USD,27455.16,2020-04-21,NAC6,1,1,0,0,0,0,0.8525096525096525,-0.13274336283185842,-0.24568965517241378,0.5515259611573523,0,0-15 Days Delay,2020-05-06
35536,U001,0200900212,CASEY co,,2020.0,1930880147.0,2020-05-08,2020-05-08,2020-05-23,USD,18106.82,2020-05-08,NAA8,1,1,0,0,0,0,1.2996695966585625,-9.0,-13.625,0.5515259611573523,-23,0-15 Days Delay,2020-04-30
35537,U001,0200726979,BJ'S  us,,2020.0,1930778677.0,2020-04-12,2020-04-11,2020-04-27,USD,485.2,2020-04-12,NAA8,1,1,0,0,0,0,1.2996695966585625,0.656934306569343,0.9156378600823045,0.5515259611573523,0,0-15 Days Delay,2020-04-27
35538,U001,0200769623,WAL-MAR systems,,2020.0,1930630901.0,2020-03-11,2020-03-10,2020-03-26,USD,1898.9,2020-03-11,NAH4,1,1,0,0,0,0,-1.8744432862693072,-1.9841849148418491,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-03-25
35540,U001,0200418007,AM us,,2020.0,1930779279.0,2020-04-13,2020-04-13,2020-04-28,USD,32814.58,2020-04-13,NAA8,1,1,0,0,0,0,1.2996695966585625,0.15217391304347827,-1.943069306930693,0.5515259611573523,0,0-15 Days Delay,2020-04-28
35542,U001,0200331749,SYSC foundation,,2020.0,1930768660.0,2020-04-14,2020-04-09,2020-05-04,USD,12472.54,2020-04-14,NAD1,1,1,0,0,0,0,0.39819587628865977,2.96875,1.6571428571428573,0.5515259611573523,0,0-15 Days Delay,2020-05-04
35551,U001,200769623,WAL-MAR foundation,,2020.0,1930863360.0,2020-05-10,2020-05-06,2020-05-25,USD,54848.45,2020-05-10,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.585858585858586,-2.6215334420880914,0.5515259611573523,-4,0-15 Days Delay,2020-05-21
35557,U001,0200704858,WAKE corporation,,2020.0,1930676811.0,2020-03-23,2020-03-20,2020-04-07,USD,65525.64,2020-03-23,NAA8,1,1,0,0,0,0,1.2996695966585625,-4.333333333333333,-3.159090909090909,0.5515259611573523,-10,0-15 Days Delay,2020-03-28
35564,U001,0200705742,DOT associates,,2020.0,1930624911.0,2020-03-08,2020-03-09,2020-04-11,USD,3058.83,2020-03-08,NAAW,1,1,0,0,0,0,-15.267080745341614,-7.659090909090909,-6.768987341772152,0.5515259611573523,-22,0-15 Days Delay,2020-03-20
35568,U001,0200592182,DECA associates,,2020.0,1930823341.0,2020-04-24,2020-04-24,2020-05-09,USD,301.56,2020-04-16,NAM4,1,1,0,0,0,0,-7.338850174216028,-4.870588235294117,-4.15819209039548,0.5515259611573523,-11,0-15 Days Delay,2020-04-28
35574,U001,0200759878,SA co,,2020.0,1930699653.0,2020-03-25,2020-03-25,2020-04-09,USD,13945.65,2020-03-25,NAH4,1,1,0,0,0,0,-1.8744432862693072,-0.36885245901639346,1.056710775047259,0.5515259611573523,1,0-15 Days Delay,2020-04-10
35576,U001,0200769623,WAL-MAR corporation,,2020.0,1930712156.0,2020-03-28,2020-03-27,2020-04-12,USD,26247.52,2020-03-28,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.0912280701754384,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-04-11
35586,U001,0200803720,DEC corporation,,2020.0,1930773028.0,2020-04-10,2020-04-10,2020-04-24,USD,6108.6,2020-04-01,NAM4,1,1,0,0,0,0,-7.338850174216028,-4.088888888888889,-4.33030303030303,0.5515259611573523,-13,0-15 Days Delay,2020-04-11
35587,CA02,0140104409,LOB trust,,2020.0,2960624326.0,2020-03-25,2020-03-25,2020-04-06,CAD,54214.15,2020-03-27,CA10,1,0,0,0,0,0,6.353344208809135,0.7352941176470589,1.6400966183574879,6.940966010733453,4,0-15 Days Delay,2020-04-10
35595,U001,0200418007,AM systems,,2020.0,1930752231.0,2020-04-06,2020-04-06,2020-06-10,USD,24691.32,2020-04-06,NAGD,1,1,0,0,0,0,-14.297979797979798,-3.641025641025641,-1.943069306930693,0.5515259611573523,-8,0-15 Days Delay,2020-06-02
35600,U001,0200794332,COST trust,,2020.0,1930782547.0,2020-04-15,2020-04-13,2020-04-30,USD,15900.45,2020-04-15,NAAX,1,1,0,0,0,0,0.044468546637744036,-1.1951219512195121,-0.3619271445358402,0.5515259611573523,0,0-15 Days Delay,2020-04-30
35611,U001,200769623,WAL-MAR us,,2020.0,1930758594.0,2020-04-08,2020-04-07,2020-04-23,USD,36076.89,2020-04-08,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.125,-2.6215334420880914,0.5515259611573523,0,0-15 Days Delay,2020-04-23
35623,CA02,0140104440,SO trust,,2020.0,2960627209.0,2020-04-06,2020-04-06,2020-04-16,CAD,870.21,2020-04-06,CA10,1,0,0,0,0,0,6.353344208809135,5.7894736842105265,6.260273972602739,6.940966010733453,6,0-15 Days Delay,2020-04-22
35625,U001,0200797452,US  us,,2020.0,1930643543.0,2020-03-13,2020-03-12,2020-03-28,USD,61892.77,2020-03-13,NAA8,1,1,0,0,0,0,1.2996695966585625,2.05,1.5714285714285714,0.5515259611573523,1,0-15 Days Delay,2020-03-29
35642,U001,0200705742,DOT foundation,,2020.0,1930624060.0,2020-03-09,2020-03-09,2020-04-10,USD,24256.75,2020-03-09,NA32,1,1,0,0,0,0,-3.5858267716535432,-6.838235294117647,-6.768987341772152,0.5515259611573523,-21,0-15 Days Delay,2020-03-20
35649,U001,0200769623,WAL-MAR co,,2020.0,1930782960.0,2020-04-15,2020-04-14,2020-04-30,USD,13742.94,2020-04-15,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.2184154175588864,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-04-29
35656,CA02,0140105847,GORDON F llc,,2020.0,2960630913.0,2020-04-26,2020-04-26,2020-05-06,CAD,72332.66,2020-04-26,CA10,1,0,0,0,0,0,6.353344208809135,3.933333333333333,5.883435582822086,6.940966010733453,6,0-15 Days Delay,2020-05-12
35658,U001,0200769623,WAL-MAR systems,,2020.0,1930810104.0,2020-04-22,2020-04-21,2020-05-07,USD,475.5,2020-04-22,NAH4,1,1,0,0,0,0,-1.8744432862693072,-1.9841849148418491,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-05-06
35665,U001,0200769623,WAL-MAR systems,,2020.0,1930883483.0,2020-05-10,2020-05-09,2020-05-25,USD,18863.18,2020-05-10,NAH4,1,1,0,0,0,0,-1.8744432862693072,-1.9841849148418491,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-05-24
35669,U001,200772670,ASSOCIAT llc,,2020.0,1930717233.0,2020-03-30,2020-03-28,2020-04-14,USD,11746.56,2020-03-30,NAU5,1,1,0,0,0,0,1.8945945945945946,1.1944444444444444,0.9811320754716981,0.5515259611573523,0,0-15 Days Delay,2020-04-14
35671,U001,200794332,COST trust,,2020.0,1930687839.0,2020-03-24,2020-03-23,2020-04-08,USD,89154.47,2020-03-24,NAAX,1,1,0,0,0,0,0.044468546637744036,-1.1951219512195121,-1.3,0.5515259611573523,0,0-15 Days Delay,2020-04-08
35672,U001,0200769623,WAL-MAR us,,2020.0,1930623780.0,2020-03-09,2020-03-09,2020-03-24,USD,34341.89,2020-03-09,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.125,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-03-23
35676,U001,0200769623,WAL-MAR us,,2020.0,1930846987.0,2020-05-02,2020-05-01,2020-05-17,USD,44953.45,2020-05-02,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.125,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-05-16
35686,U001,0200769623,WAL-MAR co,,2020.0,1930630420.0,2020-03-11,2020-03-10,2020-03-26,USD,36585.67,2020-03-11,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.2184154175588864,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-03-25
35693,U001,0200744019,TARG co,,2020.0,1930772620.0,2020-04-10,2020-04-09,2020-04-25,USD,5206.28,2020-04-10,NAA8,1,1,0,0,0,0,1.2996695966585625,2.3493975903614457,1.9760403530895334,0.5515259611573523,1,0-15 Days Delay,2020-04-26
35700,CA02,0140104429,COSTCO llc,,2020.0,2960628118.0,2020-04-12,2020-04-12,2020-04-29,CAD,24935.08,2020-04-19,CA10,1,0,0,0,0,0,6.353344208809135,8.36111111111111,4.589743589743589,6.940966010733453,9,0-15 Days Delay,2020-05-08
35708,U001,0200705372,FR systems,,2020.0,1930641779.0,2020-03-13,2020-03-11,2020-03-28,USD,16327.42,2020-03-13,NAA8,1,1,0,0,0,0,1.2996695966585625,1.0,0.4485981308411215,0.5515259611573523,0,0-15 Days Delay,2020-03-28
35715,U001,0200769623,WAL-MAR co,,2020.0,1930784497.0,2020-04-14,2020-04-14,2020-04-29,USD,51073.18,2020-04-14,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.2184154175588864,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-04-28
35716,U001,CCCA02,KRAFT  corp,,2020.0,1930635391.0,2020-03-11,2020-03-10,2020-04-15,USD,14151.51,2020-03-11,NAG2,1,1,0,0,0,0,7.32157394843962,8.96078431372549,7.659142212189616,0.5515259611573523,1,0-15 Days Delay,2020-04-16
35717,U001,0200769623,WAL-MAR corp,,2020.0,1930828063.0,2020-04-28,2020-04-26,2020-05-13,USD,38094.66,2020-04-28,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.4874429223744294,-2.2172067039106147,0.5515259611573523,-4,0-15 Days Delay,2020-05-09
35719,U001,0200794332,COST ,,2020.0,1930652930.0,2020-03-16,2020-03-14,2020-03-31,USD,6590.54,2020-03-16,NAAX,1,1,0,0,0,0,0.044468546637744036,-0.524390243902439,-0.3619271445358402,0.5515259611573523,1,0-15 Days Delay,2020-04-01
35731,U001,0200769623,WAL-MAR associates,,2020.0,1930684608.0,2020-03-23,2020-03-21,2020-04-07,USD,56731.84,2020-03-23,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.21340782122905,-2.2172067039106147,0.5515259611573523,-1,0-15 Days Delay,2020-04-06
35732,U001,0100004536,BAS corporation,,2020.0,1930759558.0,2020-04-08,2020-04-07,2020-06-12,USD,10836.36,2020-04-08,NAGD,1,1,0,0,0,0,-14.297979797979798,-1.0,-4.5,0.5515259611573523,-1,0-15 Days Delay,2020-06-11
35750,U001,0200769623,WAL-MAR foundation,,2020.0,1930648208.0,2020-03-14,2020-03-13,2020-03-29,USD,48361.21,2020-03-14,NAH4,1,1,0,0,0,0,-1.8744432862693072,-2.585858585858586,-2.2172067039106147,0.5515259611573523,-4,0-15 Days Delay,2020-03-25
